name_distinct,review
"Nicaliso, Xoco - 71.0%", coffee
Dominican Republic - 65.0%,heavy roast
Dominican Republic - 65.0%, woody
Dominican Republic - 65.0%, berry
Ocumare - 71.0%,intense cocoa
"Indio Rojo, Xoco - 72.0%",dried fruit
"Indio Rojo, Xoco - 72.0%", grapes
"Indio Rojo, Xoco - 72.0%", sour
Ocumare - 72.0%,creamy
Ocumare - 72.0%, nutty
"Chuno, Xoco - 70.0%",sandy
"Chuno, Xoco - 70.0%", full bodied
"Chuno, Xoco - 70.0%", spicy
"Rico Rugoso, Xoco - 76.0%",black pepper
"Rico Rugoso, Xoco - 76.0%", rich
"Rico Rugoso, Xoco - 76.0%", intense
"Rio Dulce, Xoco - 70.0%",intense
"Rio Dulce, Xoco - 70.0%", spicy
"Rio Dulce, Xoco - 70.0%", butterscotch
Eti-Oni - 70.0%,candy like off flavor
Mayan Red - 80.0%,intense earthy
Mayan Red - 80.0%, cocoa
Mayan Red - 80.0%, roasty
South Cotabato - 70.0%,cocoa
South Cotabato - 70.0%, honey
South Cotabato - 70.0%, watery
South Cotabato - 70.0%, sweet
"Juno, batch 201006 - 70.0%",fruit
"Juno, batch 201006 - 70.0%", holiday spice
"Dominican Republic, batch 1507 - 70.0%",coarse
"Dominican Republic, batch 1507 - 70.0%", earthy
"Dominican Republic, batch 1507 - 70.0%", mild banana
Madagascar - 82.0%,fatty
Madagascar - 82.0%, muted
Taino Secret - 70.0%,dates
Taino Secret - 70.0%, acidic
Taino Secret - 70.0%, rich cocoa
"Carenero, Empyrean Sabor - 70.0%",cherry
"Carenero, Empyrean Sabor - 70.0%", earthy
"Carenero, Empyrean Sabor - 70.0%", tobacco
"Maranon, Joya Rara - 70.0%",sandy
"Maranon, Joya Rara - 70.0%", orange
"Maranon, Joya Rara - 70.0%", butterscotch
"Rio Caribe, Tepui Treasure - 70.0%",fatty
"Rio Caribe, Tepui Treasure - 70.0%", roasty
"Rio Caribe, Tepui Treasure - 70.0%", intense brownie
Corona Arriba - 70.0%,blackberry and cinnamon
Piura Blanco - 70.0%,smoth
Piura Blanco - 70.0%, dense
Piura Blanco - 70.0%, grape
"Peru, batch P116 - 70.0%",waxy
"Peru, batch P116 - 70.0%", spicy
"Peru, batch P116 - 70.0%", tobacco
"Madagascar, batch M132 - 70.0%",ultra fruity
"Dominican Republic, batch DR113 - 70.0%",spicy
"Dominican Republic, batch DR113 - 70.0%", cocoa
Tumaco - 70.0%,dried fruit
Tumaco - 70.0%, strong floral
Arauca - 70.0%,mild
Arauca - 70.0%, dried fruit
Arauca - 70.0%, chocolate
"Maranon, Good & Evil, w/ nibs - 72.0%",buttery
"Maranon, Good & Evil, w/ nibs - 72.0%", burlap
"NOE, nacional/criollo, batch 1 - 80.0%",nutty
"NOE, nacional/criollo, batch 1 - 80.0%", almond butter
Porcelana - 68.0%,dry
Porcelana - 68.0%, gritty
Porcelana - 68.0%, cardboard
Porcelana - 68.0%, nutty
"Akessons, Sambirano Valley - 70.0%",molasses
"Akessons, Sambirano Valley - 70.0%", red fruit
"Akessons, Sambirano Valley - 70.0%", astringent
Tumaco - 70.0%,cocoa
Tumaco - 70.0%, spice
Tumaco - 70.0%, alcohol
Tumaco - 70.0%, dirty
Alto Beni - 71.0%,lemon
Alto Beni - 71.0%, tart
Alto Beni - 71.0%, burnt
Alto Beni - 71.0%, chemical
"Alto Beni, Covendo Region - 75.0%",nutty
"Alto Beni, Covendo Region - 75.0%", rich
"Alto Beni, Covendo Region - 75.0%", red berry
"Carenero Superior, Gran Saman - 70.0%",gritty
"Carenero Superior, Gran Saman - 70.0%", chalky
"Carenero Superior, Gran Saman - 70.0%", earthy
"Carenero Superior, Gran Saman - 70.0%", sour
"Carenero Superior, Apamate - 74.0%",sandy
"Carenero Superior, Apamate - 74.0%", banana
"Carenero Superior, Apamate - 74.0%", sour
"Carenero Superior, Bucare - 58.0%",gritty
"Carenero Superior, Bucare - 58.0%", sweet
"Carenero Superior, Bucare - 58.0%", banana
"Carenero Superior, Bucare - 58.0%", smoke
"Carenero Superior, Mijao - 61.0%",muted
"Carenero Superior, Mijao - 61.0%", cherry
"Carenero Superior, Mijao - 61.0%", banana
"Rio Caribe, Cariaco - 60.5%",very sweet
"Rio Caribe, Cariaco - 60.5%", marshmallow
"Rio Caribe, Macuro - 70.0%",sandy
"Rio Caribe, Macuro - 70.0%",bold
"Rio Caribe, Macuro - 70.0%",cherry
"Rio Caribe, Macuro - 70.0%",peanut butter
San Joaquin - 70.0%,spicy
San Joaquin - 70.0%, caramel
San Joaquin - 70.0%, vanilla
"Polochic, batch 711 - 70.0%",cocoa
"Polochic, batch 711 - 70.0%", fig notes
Emerald Estate - 60.0%,low refinement
Emerald Estate - 60.0%, too sweet
Emerald Estate - 70.0%,sandy
Emerald Estate - 70.0%, tannic
Emerald Estate - 70.0%, earthy
Patanemo - 79.0%,coarse
Patanemo - 79.0%, woody
Patanemo - 79.0%, roasty
Peru - 78.0%,brownine
Peru - 78.0%, nutty
Oko Caribe - 70.0%,earthy
Oko Caribe - 70.0%, floral
Oko Caribe - 70.0%, cocoa
Pisa w/ nibs - 70.0%,simple
Pisa w/ nibs - 70.0%, mild cocoa
Pisa w/ nibs - 70.0%, fruit
Asochivite - 70.0%,spicy
Asochivite - 70.0%, sweet
Asochivite - 70.0%,
Bejofo - 70.0%,fruity
Bejofo - 70.0%, roasty
"Wampusirpi, batch 007 - 75.0%",carrots
"Wampusirpi, batch 007 - 75.0%", heavy roast
"Ben Tre, batch 77 - 72.0%",intens
"Ben Tre, batch 77 - 72.0%", brownie
"Ben Tre, batch 77 - 72.0%", spicy
"Ben Tre, batch 77 - 72.0%", metal
Gola Rainforest - 70.0%,dirty
Gola Rainforest - 70.0%, earthy
Gola Rainforest - 70.0%, burnt
Gola Rainforest - 70.0%, honey
Kokoa Kamili - 80.0%,fruit
Kokoa Kamili - 80.0%, dirty
"Maiden Voyage Estate, Herbert Pasqual - 72.0%",muddy
"Maiden Voyage Estate, Herbert Pasqual - 72.0%", raisins
"Maiden Voyage Estate, Herbert Pasqual - 72.0%", nut
"Maiden Voyage Estate, Herbert Pasqual - 72.0%", rubbery
"Terreiro Velho P., Sao Tome & Principe - 80.0%",unrefined
"Terreiro Velho P., Sao Tome & Principe - 80.0%", crumbly
"Terreiro Velho P., Sao Tome & Principe - 80.0%", sweet
Ham Luong - 80.0%,mild bitter
Ham Luong - 80.0%, smoke
Ham Luong - 80.0%, hammy
Ben Tre - 70.0%,spicy
Ben Tre - 70.0%, green
Ben Tre - 70.0%, long
Ben Tre - 70.0%, intense
"Ba Lai, Mekong Delta - 74.0%",grit
"Ba Lai, Mekong Delta - 74.0%",smoke
"Ba Lai, Mekong Delta - 74.0%", wood
"Ba Lai, Mekong Delta - 74.0%", blackberry
Ocumare - 72.0%,woody
Ocumare - 72.0%, cocoa
Guapiles - 65.0%,sticky
Guapiles - 65.0%, slight plum
Guapiles - 65.0%, medicinal
"Carenero, Guapiles, Ocumare blend - 74.0%",sweet
"Carenero, Guapiles, Ocumare blend - 74.0%", vanilla
"Carenero, Guapiles, Ocumare blend - 74.0%", sticky
Carenero Superior - 81.0%,hazelnut
Carenero Superior - 81.0%, fruit
Carenero Superior - 81.0%, slight bitter
Rio Caribe - 70.0%,nutty
Rio Caribe - 70.0%, ginger
Rio Caribe - 70.0%, off notes
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%",sweet
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%", too few nibs
"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%", cocoa
"Arhuacos, Sierra Nevada, batch 060221 - 70.0%",mild licorice
"Arhuacos, Sierra Nevada, batch 060221 - 70.0%", late mocha
"Peru, Madagascar - 55.0%",gritty
"Peru, Madagascar - 55.0%",overyly sweet
"Peru, Madagascar - 55.0%",fruit punch
Trinidad - 55.0%,grits
Trinidad - 55.0%, very sweet
Trinidad - 55.0%, banana
Porcelana - 70.0%,strong vanilla
Porcelana - 70.0%, strawberry
Porcelana - 70.0%, nut
"Venezuela, Trinidad - 62.0%",gritty
"Venezuela, Trinidad - 62.0%", sweet
"Venezuela, Trinidad - 62.0%", vanilla
"Venezuela, Trinidad - 62.0%", woody
Red Vanilla - 62.0%,sweet
Red Vanilla - 62.0%, vanilla
Red Vanilla - 62.0%, mild banana
Belize - 80.0%,mild fruit
Belize - 80.0%, earthy
Ecuador - 80.0%,spicy
Ecuador - 80.0%, roasty
Ecuador - 80.0%, mild bitter
Dominican Republic - 80.0%,coarse
Dominican Republic - 80.0%, mild bitter
Dominican Republic - 80.0%, raisin
Guatemala - 80.0%,prominent plum note
Uganda - 70.0%,sandy
Uganda - 70.0%, basic cocoa
Uganda - 70.0%, sweet
"Maranon, Fortunato - 73.0%",dominated by heavy roast
"Monte Alegre, D. Badaro, Raw, Organic - 75.0%",perfume
"Monte Alegre, D. Badaro, Raw, Organic - 75.0%", floral
"Monte Alegre, D. Badaro, Raw, Organic - 75.0%", vanilla
Cuyagua - 76.0%,fatty
Cuyagua - 76.0%, sandy
Cuyagua - 76.0%, nutty
Cuyagua - 76.0%, off notes
Maya Mountain - 76.0%,metallic
Maya Mountain - 76.0%, off notes
Maya Mountain - 76.0%, powdery
Blue Mountain - 76.0%,roasty
Blue Mountain - 76.0%, spicy
Blue Mountain - 76.0%, nutty
Supremo- SF - 62.0%,malitol
Supremo- SF - 62.0%, cocoa
"Madagascar, Grand Cru - 64.0%",basic cocoa
"Madagascar, Grand Cru - 64.0%", short length
Maracaibo Clasificado - 65.0%,creamy
Maracaibo Clasificado - 65.0%, floral
Maracaibo Clasificado - 65.0%, complex
Elvesia P. - 74.0%,creamy
Elvesia P. - 74.0%, roasty
Elvesia P. - 74.0%, cocoa
Arriba - 72.0%,fatty
Arriba - 72.0%, rich
Arriba - 72.0%, spice
Arriba - 72.0%, nutty
"Alto Beni, Cru Savage - 68.0%",complex
"Alto Beni, Cru Savage - 68.0%", raspberry
"Alto Beni, Cru Savage - 68.0%", cocoa
Grenada - 58.0%,spicey
Grenada - 58.0%, marshmallow
Puerto Rico - 65.0%,intense
Puerto Rico - 65.0%, molasses
Puerto Rico - 65.0%, sweet
Dominican Republic - 85.0%,intense
Dominican Republic - 85.0%, molasses
Dominican Republic - 85.0%, bitter
Dominican Republic - 80.0%,molasses
Dominican Republic - 80.0%, licorice
Dominican Republic - 80.0%, bitter
Dominican Republic - 70.0%,sandy
Dominican Republic - 70.0%, sweet
Dominican Republic - 70.0%, mild fruit
Honduras - 70.0%,off
Honduras - 70.0%, hammy
Honduras - 70.0%, roasty
"Chigorodo, batch 001 - 70.0%",nutty
"Chigorodo, batch 001 - 70.0%", melon
"Chigorodo, batch 001 - 70.0%", vinegar
Mexico - 70.0%,banana
Mexico - 70.0%, bland
Mexico - 70.0%, sour
Mexico - 70.0%, off
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%",fruit
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%", cocoa
"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%", fatty
Mindanao Island - 73.0%,creamy
Mindanao Island - 73.0%, honey
Mindanao Island - 73.0%, mild hammy
Karkar Island - 72.0%,caramel
Karkar Island - 72.0%, acidic
Karkar Island - 72.0%, creamy
Guadalcanal - 69.0%,plums
Guadalcanal - 69.0%, cocoa
Malekula Island - 72.0%,cherry
Malekula Island - 72.0%, cocoa
Malekula Island - 72.0%, creamy
"Maya Mtn, batch 7C - 75.0%",hammy
"Maya Mtn, batch 7C - 75.0%", dried fruit
"Monte Grande, batch 18 - 75.0%",hammy
"Monte Grande, batch 18 - 75.0%", large grits
"Tumaco, batch 23abc - 75.0%",high acidity
"Tumaco, batch 23abc - 75.0%", bitter
"Tumaco, batch 23abc - 75.0%", nutty
"Oko Caribe, San Fran. De Mac.,batch A - 75.0%",roasty
"Oko Caribe, San Fran. De Mac.,batch A - 75.0%", simple
Bejofo - 70.0%,molasses
Bejofo - 70.0%, sour notes
Goground - 68.0%,muted
Goground - 68.0%, mild sweet cocoa
Kokoa Kamili - 70.0%,fruit
Kokoa Kamili - 70.0%, spicy mild molasses
Rio Eni - 72.0%,coconut
Rio Eni - 72.0%, true to sugar bar
Dominican Republic - 70.0%,strong vanilla
Dominican Republic - 70.0%, earthy
Dominican Republic - 70.0%, nutty
Puerto Rico - 80.0%,vanilla
Puerto Rico - 80.0%, dried fruit
Puerto Rico - 80.0%, nuts
"Akesson's E., Sambirano V. - 70.0%",gummy
"Akesson's E., Sambirano V. - 70.0%", bland
"Akesson's E., Sambirano V. - 70.0%", sour
"Camino Verde P., Balao, Guayas - 75.0%",sticky
"Camino Verde P., Balao, Guayas - 75.0%", floral
"Kokoa Kamili Coop, Kilombero - 67.0%",gummy
"Kokoa Kamili Coop, Kilombero - 67.0%", sandy
"Kokoa Kamili Coop, Kilombero - 67.0%", complex
Oko Caribe - 72.0%,coffee
Oko Caribe - 72.0%, acidic
Oko Caribe - 72.0%, astringent
Alto Beni - 70.0%,nuts
Alto Beni - 70.0%, sour milk
"Pak Eddy Farm, Yogyakarta Region - 70.0%",sandy
"Pak Eddy Farm, Yogyakarta Region - 70.0%", powdery
"Pak Eddy Farm, Yogyakarta Region - 70.0%", late sour
Davao - 70.0%,sandy
Davao - 70.0%, dried fruit
Davao - 70.0%, roasty
Pisa - 68.0%,roasty
Pisa - 68.0%, hazelnut
Pisa - 68.0%, cocoa
"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%",sticky
"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%", dried sour fruit
"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%", roasty
"Ottange Farm, Mava Plantation, Sambirano - 70.0%",roasted nuts
"Ottange Farm, Mava Plantation, Sambirano - 70.0%", citrus
"Ottange Farm, Mava Plantation, Sambirano - 70.0%", creamy
"Burang, Popayato-Paquat microlot, Goranulo Province - 72.0%",dried fruit (fig)
"Burang, Popayato-Paquat microlot, Goranulo Province - 72.0%", black licorice
"Semai Community, Kamping Long B, Pahang - 72.0%",dairy
"Semai Community, Kamping Long B, Pahang - 72.0%", cocoa
"Semai Community, Kamping Long B, Pahang - 72.0%", mild sour
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%",off
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%", tropical
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%", vegetal
"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%", rubbery
"Alto Beni, 2017 h. - 70.0%",honey
"Alto Beni, 2017 h. - 70.0%", mild floral
"Alto Beni, 2017 h. - 70.0%", mild off
"Masidau Farm, batch VM021 - 70.0%",fruit
"Masidau Farm, batch VM021 - 70.0%", smokey
"Masidau Farm, batch VM021 - 70.0%", mocha
"Tumaco, 2017 h., batch U022 - 70.0%",dirty
"Tumaco, 2017 h., batch U022 - 70.0%", roasty
"Tumaco, 2017 h., batch U022 - 70.0%", acidic
"Kilombero Valley, 2017 h., batch TK020 - 70.0%",nutty
"Kilombero Valley, 2017 h., batch TK020 - 70.0%", bland
"Kilombero Valley, 2017 h., batch TK020 - 70.0%", late sour
"Camino Verde, 2017 h., batch EC019 - 70.0%",floral
"Camino Verde, 2017 h., batch EC019 - 70.0%", orange
"Camino Verde, 2017 h., batch EC019 - 70.0%", cocoa
"Ucayali, 2017 h., batch PU024 - 70.0%",fig
"Ucayali, 2017 h., batch PU024 - 70.0%", mild anise
Sur del Lago - 60.0%,grits
Sur del Lago - 60.0%, hazelnut
Sur del Lago - 60.0%, rum
Canoabo - 70.0%,nutty
Canoabo - 70.0%, dried fruit
"Choroni, batch 210414 - 70.0%",intense
"Choroni, batch 210414 - 70.0%", tobacco
"Choroni, batch 210414 - 70.0%", nuts
"Ocumare, batch 210414 - 70.0%",caramel
"Ocumare, batch 210414 - 70.0%", dairy
Rio Caribe - 60.0%,large grits
Rio Caribe - 60.0%, sweet
"Sur del Lago, Zulia - 70.0%",large grits
"Chuao, batch 4, Lot DH17 - 85.0%",sl. dry
"Chuao, batch 4, Lot DH17 - 85.0%", gritty
"Chuao, batch 4, Lot DH17 - 85.0%", fruity
"Chuao, batch 4, Lot DH17 - 85.0%", nuts
"Carenero, Miranda - 70.0%",dried fruit
"Carenero, Miranda - 70.0%", large grits
"Cuyagua, batch 4, lot DC2.3 - 72.0%",nutty
Ghana - 60.0%,coarse
Ghana - 60.0%, hazelnut
Ghana - 60.0%, peanut
Madagascar - 65.0%,banana
Vietnam - 80.0%,intense
Vietnam - 80.0%, bitter
Vietnam - 80.0%, off notes
Costa Rica - 70.0%,few grits
Costa Rica - 70.0%, spicy
Costa Rica - 70.0%, cocoa
Peru Brutus - 75.0%,very coarse
Peru Brutus - 75.0%, intense
Peru Brutus - 75.0%, spice
"Maranon Canyon, Fortunato No. 4 - 70.0%",coarse
"Maranon Canyon, Fortunato No. 4 - 70.0%",perfume
"Maranon Canyon, Fortunato No. 4 - 70.0%",heavy roast
La Red - 65.0%,choco covered strawberry
"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%",sandpaper
"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%", some fruit
"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%", bitter
"Tumbes Coop, batch 120724M - 70.0%",fruit
"Tumbes Coop, batch 120724M - 70.0%", cough medicine
"Palo Blanco, Chulucanas, b. 120725A - 66.0%",olive
"Palo Blanco, Chulucanas, b. 120725A - 66.0%", rum
"Palo Blanco, Chulucanas - 66.0%",spice
"Palo Blanco, Chulucanas - 66.0%", citrus
"Palo Blanco, Chulucanas - 66.0%", sweet
San Andres - 80.0%,mild bitter
San Andres - 80.0%, roasty
San Andres - 80.0%, red berry
Matagalpa - 68.0%,sweet
Matagalpa - 68.0%, tobacco
Guatemala - 73.0%,roasty
Guatemala - 73.0%, grapes
Guatemala - 73.0%, rich brownie
"Norandino, batch 161208 - 70.0%",slight dry
"Norandino, batch 161208 - 70.0%", citrus
"Norandino, batch 161208 - 70.0%", grapefruit
"Animalai, batch 1063 - 71.0%",tea
"Animalai, batch 1063 - 71.0%", spicy
"Animalai, batch 1063 - 71.0%", sweet
"Jamaica, #204, DR, SC - 80.0%",slightly burnt
"Jamaica, #204, DR, SC - 80.0%", earthy
"Jamaica, #206, DR, LC - 70.0%",creamy
"Jamaica, #206, DR, LC - 70.0%", simple
"Jamaica, #206, DR, LC - 70.0%", nutty
"Jamaica, #205, DR, MC - 70.0%",creamy
"Jamaica, #205, DR, MC - 70.0%", roasty
"Jamaica, #205, DR, MC - 70.0%", tobacco
"Carenero Superior, #203, MR, SC - 65.0%",complex
"Carenero Superior, #203, MR, SC - 65.0%", mild licorice
"Carenero Superior, #203, MR, SC - 65.0%", spice
"Ghana, #211, MR, MC - 74.0%",mild bitter
"Ghana, #211, MR, MC - 74.0%", mild cocoa
"Ghana, #211, MR, MC - 74.0%", roasty
"Sambirano Valley, #214, LR, MC - 74.0%",woody
"Sambirano Valley, #214, LR, MC - 74.0%", red fruit
"Sambirano Valley, #214, LR, MC - 74.0%", sour
"Sambirano Valley, #215, MR, MC - 74.0%",sandy
"Sambirano Valley, #215, MR, MC - 74.0%", cocoa
"Sambirano Valley, #215, MR, MC - 74.0%", red fruit
"Jamaica, #209, DR, SC - 70.0%",grassy
"Jamaica, #209, DR, SC - 70.0%", brownie
"Jamaica, #209, DR, SC - 70.0%", astringent
"Conacado, #213, DR, -C - 72.0%",spicy
"Conacado, #213, DR, -C - 72.0%", cocoa
"Chuao, #218, MR, MC, batch 11-020 - 76.0%",bready
"Chuao, #218, MR, MC, batch 11-020 - 76.0%", nutty
"Chuao, #218, MR, MC, batch 11-020 - 76.0%", earthy
"Chuao, #218, MR, MC, batch 11-020 - 76.0%",intense
"Conacado, #212, LR, SC - 72.0%",red berry
"Conacado, #212, LR, SC - 72.0%", some roasty notes
"Jamaica, #210, DR, MC - 70.0%",woody
"Jamaica, #210, DR, MC - 70.0%", grassy
"Jamaica, #210, DR, MC - 70.0%", long
"Chuao, #217, DR, MC, batch 11-021 - 70.0%",tart
"Chuao, #217, DR, MC, batch 11-021 - 70.0%", roasted cocoa
"Markham Valley, #222, LR, 0C - 69.0%",sandy
"Markham Valley, #222, LR, 0C - 69.0%", smoke
"Markham Valley, #222, LR, 0C - 69.0%", red berry
"Markham Valley, #219, LR, MC - 69.0%",mild smoke and fruit
"Markham Valley, #221, DR, MC - 69.0%",smoke
"Markham Valley, #221, DR, MC - 69.0%", fruit
"Markham Valley, #221, DR, MC - 69.0%", sour
"Markham Valley, #221, DR, MC - 69.0%", hammy
"Sambirano Valley, #216, MR, LC - 74.0%",caramel
"Sambirano Valley, #216, MR, LC - 74.0%", nuts
"Sambirano Valley, #216, MR, LC - 74.0%", dried fruit
"Markham Valley, #220, MR, MC - 69.0%",tart
"Markham Valley, #220, MR, MC - 69.0%", red berry
"Markham Valley, #220, MR, MC - 69.0%", smoke
"Conacado, #223, MR, SC, batch 13-051 - 72.0%",mildly burnt caramel
"Conacado, #224, MR, MC, batch 13-061 - 72.0%",blackberries
"Conacado, #224, MR, MC, batch 13-061 - 72.0%", caramel
"Conacado, #224, MR, MC, batch 13-061 - 72.0%", roasty
"San Martin, Bellavista Coop, #226, DR, MC - 70.0%",cocoa and fresh grapes
"Bellavista Coop, #225, LR, MC, CG Exclusive - 70.0%",chocolate covered banana
"Maranon, #228, MR, SC - 70.0%",light color
"Maranon, #228, MR, SC - 70.0%", leathery flavor
"Maranon, #227, LR, MC - 70.0%",orange
"Maranon, #227, LR, MC - 70.0%", mellow but flavorful
"Maranon, #229, MR, LC - 70.0%",fruity
"Maranon, #229, MR, LC - 70.0%", floral
"Maranon, #229, MR, LC - 70.0%", caramel
"Maranon, #230, DR, LC - 70.0%",slow develop
"Maranon, #230, DR, LC - 70.0%", caramel
"Maranon, #230, DR, LC - 70.0%", roasty
"Polochic Valley, LR, LC, batch 17-203 - 70.0%",rich cocoa
"Polochic Valley, LR, LC, batch 17-203 - 70.0%", mild
"Polochic Valley, LR, LC, batch 17-203 - 70.0%", fatty
"Polochic Valley, DR, LC, batch 17-201 - 70.0%",rich cocoa
"Polochic Valley, DR, LC, batch 17-201 - 70.0%", nuts
"Polochic Valley, MR, LC, batch 17-189 - 70.0%",long lasting
"Polochic Valley, MR, LC, batch 17-189 - 70.0%", fruit
"Polochic Valley, MR, LC, batch 17-189 - 70.0%", spicy
"Chuao, MR, SC, batch 18-224 - 72.0%",roasty
"Chuao, MR, SC, batch 18-224 - 72.0%", mild fatty
Carupano Pintao - 72.0%,complex
Carupano Pintao - 72.0%, nuts
Carupano Pintao - 72.0%, spice
Carupano Pintao - 72.0%, floral
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%",licorice
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%", caramel
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%", floral
"Lamas, Oro Verde, #280, MR 0C, batch 21-457 - 74.0%", dirty
"ABOCFA, #260, LR-SC, batch 20-335 - 68.0%",coconut
"ABOCFA, #260, LR-SC, batch 20-335 - 68.0%", high astringency
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%",spicey
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%", herbal
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%", ripe
"Lamas, Oro Verde, #282, DR MC, batch 21-451 - 74.0%", sl. burnt
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%",fudgey
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%", spicey
"ABOCFA, #261, DR-MC, batch 21-448 - 68.0%", nutty
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%",oily
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%", black licorice
"O'Payo Profundo, Waslala, MR-MC, #271, b. 21-431 - 70.0%", spicey
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%",raspberry
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%", mild sour
"Sambirano V., #290, MR MC, batch 21-454 - 70.0%", cocoa
"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433 - 70.0%",rich chocolate
"O'Payo Profundo, Waslala, DR-LC, #271, b. 21-433 - 70.0%", late spice notes
"Chuao Village, BR-SC, batch 21-437 - 68.0%",robust cocoa
"Chuao Village, BR-SC, batch 21-437 - 68.0%", dried cranberry
"Fazenda Camboa, Bahia - 70.0%",creamy
"Fazenda Camboa, Bahia - 70.0%", fragrant
"Kokoa Kamili, Kilombero District - 70.0%",creamy
"Kokoa Kamili, Kilombero District - 70.0%", simple
"Kokoa Kamili, Kilombero District - 70.0%", strong choco
Belize - 70.0%,spice
Belize - 70.0%, fatty
Belize - 70.0%, mild cocoa
Madagascar - 70.0%,strong fruit
Madagascar - 70.0%, ham
Madagascar - 70.0%, deep cocoa
Peru - 70.0%,banana
Peru - 70.0%, yogurt
Peru - 70.0%, cocoa
"Rugoso, Bad Fermentation - 70.0%",vegetal
"Rugoso, Bad Fermentation - 70.0%", herbs
"Rugoso, Bad Fermentation - 70.0%", raw
Barba - 70.0%,creamy
Barba - 70.0%, black pepper
Barba - 70.0%, nut
"La Dalia, Lazy Growers Blend - 60.0%",sweet
"La Dalia, Lazy Growers Blend - 60.0%", metallic
"Chuno, 2x turned - 70.0%",floral
"Chuno, 2x turned - 70.0%", sticky
"La Dalia, Lazy Growers Blend - 70.0%",woody
"La Dalia, Lazy Growers Blend - 70.0%", grassy
"La Dalia, Lazy Growers Blend - 70.0%", spicy
Rugoso - 70.0%,high acidity
Rugoso - 70.0%, grassy
"O'Payo, Wasalala Co-op - 68.0%",unique flavor
"O'Payo, Wasalala Co-op - 68.0%", floral-spice mix
"Chuno, 3x turned - 70.0%",delicate
"Chuno, 3x turned - 70.0%", balanced
Johe - 70.0%,strong cocoa
Johe - 70.0%, orange citrus
Medagla - 70.0%,cocoa
Medagla - 70.0%, savory
Nicaliso - 70.0%,black pepper
Nicaliso - 70.0%,high astringency
Indio Rojo - 70.0%,honey
Indio Rojo - 70.0%, deep cocoa
"Rugoso, Bad Fermentation - 70.0%",banana
"Rugoso, Bad Fermentation - 70.0%",dairy
"Rugoso, Bad Fermentation - 70.0%", cocoa
"Johe, Xoco - 70.0%",fatty
"Johe, Xoco - 70.0%", leathery
"Johe, Xoco - 70.0%", earthy
"Chuno, Xoco - 70.0%",tobacco
