id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,rating,name_distinct
2402,Diogo Vaz,Santo Tomé y Príncipe,2019,Sao Tome,"Sao Tome, batch OST-18-01",65.0,4.0,3.0,"Sao Tome, batch OST-18-01 - 65.0%"
2406,Diogo Vaz,Santo Tomé y Príncipe,2019,Sao Tome,"Sao Tome, batch TRI-18-002, trinitario",75.0,4.0,3.0,"Sao Tome, batch TRI-18-002, trinitario - 75.0%"
1371,Doble & Bignall,Reiuno Unido,2014,Panama,"Panama, Raven",72.0,3.0,3.25,"Panama, Raven - 72.0%"
1371,Doble & Bignall,Reiuno Unido,2014,Venezuela,"Puerto Cabello, Mantuano",72.0,3.0,3.25,"Puerto Cabello, Mantuano - 72.0%"
1407,Doble & Bignall,Reiuno Unido,2014,Nicaragua,Johe,72.0,3.0,3.5,Johe - 72.0%
1688,Doble & Bignall,Reiuno Unido,2015,Venezuela,Puerto Cabello,85.0,3.0,3.0,Puerto Cabello - 85.0%
311,Dole (Guittard),Estados Unidos,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",70.0,,3.75,"O'ahu Island, N. Shore, Waialua Estate - 70.0%"
63,Dolfin (Belcolade),Bélgica,2006,Blend,Noir,70.0,3.0,1.5,Noir - 70.0%
304,Dolfin (Belcolade),Bélgica,2008,Blend,"Africa, West Africa",88.0,3.0,3.0,"Africa, West Africa - 88.0%"
87,Domori,Italia,2006,Venezuela,Sur del Lago Classificado,70.0,2.0,3.0,Sur del Lago Classificado - 70.0%
87,Domori,Italia,2006,Peru,Apurimac,70.0,2.0,3.25,Apurimac - 70.0%
87,Domori,Italia,2006,Venezuela,Carenero Superior,70.0,2.0,3.5,Carenero Superior - 70.0%
129,Domori,Italia,2007,Venezuela,"Ocumare 61, Puertomar",75.0,2.0,3.25,"Ocumare 61, Puertomar - 75.0%"
135,Domori,Italia,2007,Venezuela,Granella,60.0,2.0,3.25,Granella - 60.0%
135,Domori,Italia,2007,Madagascar,Madagascar,70.0,2.0,3.5,Madagascar - 70.0%
192,Domori,Italia,2007,Madagascar,Madagared,70.0,2.0,3.5,Madagared - 70.0%
192,Domori,Italia,2007,Indonesia,"Java, Javablond",70.0,2.0,3.75,"Java, Javablond - 70.0%"
111,Domori,Italia,2007,Venezuela,Porcelana,70.0,2.0,4.0,Porcelana - 70.0%
192,Domori,Italia,2007,Ecuador,Ecuador,70.0,2.0,4.0,Ecuador - 70.0%
192,Domori,Italia,2007,Venezuela,"Ocumare 67, Puertofino",70.0,2.0,4.0,"Ocumare 67, Puertofino - 70.0%"
227,Domori,Italia,2008,Venezuela,"Carupano, H. San Jose",70.0,2.0,3.0,"Carupano, H. San Jose - 70.0%"
272,Domori,Italia,2008,Colombia,Teyuna,70.0,2.0,3.0,Teyuna - 70.0%
272,Domori,Italia,2008,Blend,Blend No. 1,78.0,2.0,3.5,Blend No. 1 - 78.0%
272,Domori,Italia,2008,Blend,Ilblend,70.0,2.0,3.75,Ilblend - 70.0%
470,Domori,Italia,2010,Venezuela,"Chuao, Hacienda San Jose",70.0,2.0,3.0,"Chuao, Hacienda San Jose - 70.0%"
693,Domori,Italia,2011,Venezuela,"Canoabo, Hacienda San Jose",70.0,2.0,3.5,"Canoabo, Hacienda San Jose - 70.0%"
863,Domori,Italia,2012,Tanzania,Morogoro,70.0,2.0,3.5,Morogoro - 70.0%
863,Domori,Italia,2012,Venezuela,Guasare,70.0,2.0,3.75,Guasare - 70.0%
1109,Domori,Italia,2013,Venezuela,"IL100, H. San Jose, batch NDL3A01",100.0,,3.0,"IL100, H. San Jose, batch NDL3A01 - 100.0%"
1672,Domori,Italia,2015,Ecuador,Hacienda Victoria,70.0,2.0,3.75,Hacienda Victoria - 70.0%
1672,Domori,Italia,2015,Venezuela,Ocumare 77,70.0,2.0,3.75,Ocumare 77 - 70.0%
2040,Domori,Italia,2018,Tanzania,Tanzania,70.0,2.0,4.0,Tanzania - 70.0%
1672,Dormouse,Reiuno Unido,2015,Venezuela,"Rio Caribe, Batch 7",70.0,3.0,2.5,"Rio Caribe, Batch 7 - 70.0%"
1676,Dormouse,Reiuno Unido,2015,Colombia,"Colombia, Batch 9",80.0,3.0,2.75,"Colombia, Batch 9 - 80.0%"
1676,Dormouse,Reiuno Unido,2015,Madagascar,"Madagascar, Batch 8",77.0,3.0,2.75,"Madagascar, Batch 8 - 77.0%"
1880,Dormouse,Reiuno Unido,2016,Grenada,Non Pariel Estate,75.0,3.0,2.75,Non Pariel Estate - 75.0%
2052,Dormouse,Reiuno Unido,2018,Philippines,"Kablon Farm, batch 242",71.5,3.0,2.75,"Kablon Farm, batch 242 - 71.5%"
2052,Dormouse,Reiuno Unido,2018,Guatemala,"Verapaz, batch 254",72.0,3.0,3.5,"Verapaz, batch 254 - 72.0%"
2096,Dormouse,Reiuno Unido,2018,Peru,"Piura, batch 274",80.0,2.0,3.5,"Piura, batch 274 - 80.0%"
2696,Dormouse,Reiuno Unido,2021,Belize,"Trio Reserve, 2020 h. batch D002",78.0,3.0,3.25,"Trio Reserve, 2020 h. batch D002 - 78.0%"
2390,Double Spiral,Estados Unidos,2019,Dominican Republic,Oko Caribe,75.0,2.0,2.5,Oko Caribe - 75.0%
2390,Double Spiral,Estados Unidos,2019,Tanzania,Kokoa Kamili,70.0,2.0,2.75,Kokoa Kamili - 70.0%
2390,Double Spiral,Estados Unidos,2019,Dominican Republic,Hispaniola,75.0,2.0,3.0,Hispaniola - 75.0%
523,Duffy's,Reiuno Unido,2010,Ecuador,Star of Ecuador,70.0,3.0,2.5,Star of Ecuador - 70.0%
516,Duffy's,Reiuno Unido,2010,Panama,Panama,70.0,3.0,3.5,Panama - 70.0%
516,Duffy's,Reiuno Unido,2010,Ecuador,"Corazon del Ecuador, Calceta beans",72.0,3.0,3.75,"Corazon del Ecuador, Calceta beans - 72.0%"
523,Duffy's,Reiuno Unido,2010,Peru,Star of Peru,70.0,3.0,3.75,Star of Peru - 70.0%
697,Duffy's,Reiuno Unido,2011,Panama,"Bocas del Toro, Tierra Oscura",72.0,3.0,3.0,"Bocas del Toro, Tierra Oscura - 72.0%"
697,Duffy's,Reiuno Unido,2011,Nicaragua,"Nicaliso, Xoco",71.0,3.0,3.25,"Nicaliso, Xoco - 71.0%"
661,Duffy's,Reiuno Unido,2011,Dominican Republic,Dominican Republic,65.0,3.0,3.5,Dominican Republic - 65.0%
765,Duffy's,Reiuno Unido,2011,Venezuela,Ocumare,71.0,3.0,3.5,Ocumare - 71.0%
623,Duffy's,Reiuno Unido,2011,Honduras,"Indio Rojo, Xoco",72.0,3.0,3.75,"Indio Rojo, Xoco - 72.0%"
923,Duffy's,Reiuno Unido,2012,Venezuela,Ocumare,72.0,3.0,3.75,Ocumare - 72.0%
1331,Duffy's,Reiuno Unido,2014,Nicaragua,"Chuno, Xoco",70.0,4.0,3.5,"Chuno, Xoco - 70.0%"
1331,Duffy's,Reiuno Unido,2014,Nicaragua,"Rico Rugoso, Xoco",76.0,4.0,3.75,"Rico Rugoso, Xoco - 76.0%"
1662,Duffy's,Reiuno Unido,2015,Guatemala,"Rio Dulce, Xoco",70.0,4.0,4.0,"Rio Dulce, Xoco - 70.0%"
1964,Duffy's,Reiuno Unido,2017,Nigeria,Eti-Oni,70.0,4.0,2.75,Eti-Oni - 70.0%
2100,Duffy's,Reiuno Unido,2018,Guatemala,Mayan Red,80.0,4.0,3.25,Mayan Red - 80.0%
2366,Duffy's,Reiuno Unido,2019,Philippines,South Cotabato,70.0,4.0,3.5,South Cotabato - 70.0%
2648,Duffy's,Reiuno Unido,2021,Nicaragua,"Juno, batch 201006",70.0,4.0,3.5,"Juno, batch 201006 - 70.0%"
1506,Dulcinea,Estados Unidos,2015,Dominican Republic,"Dominican Republic, batch 1507",70.0,2.0,3.25,"Dominican Republic, batch 1507 - 70.0%"
841,Durand,Francia,2012,Madagascar,Madagascar,82.0,,2.75,Madagascar - 82.0%
1630,Durci,Estados Unidos,2015,Dominican Republic,Taino Secret,70.0,3.0,3.25,Taino Secret - 70.0%
1630,Durci,Estados Unidos,2015,Venezuela,"Carenero, Empyrean Sabor",70.0,3.0,3.25,"Carenero, Empyrean Sabor - 70.0%"
1626,Durci,Estados Unidos,2015,Peru,"Maranon, Joya Rara",70.0,3.0,3.5,"Maranon, Joya Rara - 70.0%"
1626,Durci,Estados Unidos,2015,Venezuela,"Rio Caribe, Tepui Treasure",70.0,3.0,3.5,"Rio Caribe, Tepui Treasure - 70.0%"
1630,Durci,Estados Unidos,2015,Ecuador,Corona Arriba,70.0,3.0,4.0,Corona Arriba - 70.0%
2040,Durci,Estados Unidos,2018,Peru,Piura Blanco,70.0,3.0,4.0,Piura Blanco - 70.0%
1343,East Van Roasters,Canadá,2014,Peru,"Peru, batch P116",70.0,3.0,3.25,"Peru, batch P116 - 70.0%"
1343,East Van Roasters,Canadá,2014,Madagascar,"Madagascar, batch M132",70.0,3.0,3.5,"Madagascar, batch M132 - 70.0%"
1343,East Van Roasters,Canadá,2014,Dominican Republic,"Dominican Republic, batch DR113",70.0,3.0,3.75,"Dominican Republic, batch DR113 - 70.0%"
1812,Eau de Rose,Canadá,2016,Colombia,Tumaco,70.0,3.0,3.25,Tumaco - 70.0%
1812,Eau de Rose,Canadá,2016,Colombia,Arauca,70.0,3.0,3.25,Arauca - 70.0%
919,Eclat (Felchlin),Estados Unidos,2012,Peru,"Maranon, Good & Evil, w/ nibs",72.0,3.0,2.75,"Maranon, Good & Evil, w/ nibs - 72.0%"
2358,Eclat (Fruition),Estados Unidos,2019,Peru,"NOE, nacional/criollo, batch 1",80.0,2.0,3.5,"NOE, nacional/criollo, batch 1 - 80.0%"
1876,Edelmond,Alemania,2016,Venezuela,Porcelana,68.0,2.0,3.0,Porcelana - 68.0%
2534,El Buen,Estados Unidos,2020,Madagascar,"Akessons, Sambirano Valley",70.0,2.0,3.0,"Akessons, Sambirano Valley - 70.0%"
2534,El Buen,Estados Unidos,2020,Colombia,Tumaco,70.0,2.0,3.0,Tumaco - 70.0%
252,El Ceibo,Bolivia,2008,Bolivia,Alto Beni,71.0,4.0,2.75,Alto Beni - 71.0%
709,El Ceibo,Bolivia,2011,Bolivia,"Alto Beni, Covendo Region",75.0,4.0,3.75,"Alto Beni, Covendo Region - 75.0%"
32,El Rey,Venezuela,2006,Venezuela,"Carenero Superior, Gran Saman",70.0,5.0,2.75,"Carenero Superior, Gran Saman - 70.0%"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Apamate",74.0,5.0,2.5,"Carenero Superior, Apamate - 74.0%"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Bucare",58.0,5.0,2.5,"Carenero Superior, Bucare - 58.0%"
206,El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Mijao",61.0,5.0,3.0,"Carenero Superior, Mijao - 61.0%"
439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Cariaco",60.5,5.0,2.75,"Rio Caribe, Cariaco - 60.5%"
439,El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Macuro",70.0,5.0,3.0,"Rio Caribe, Macuro - 70.0%"
1662,El Rey,Venezuela,2015,Venezuela,San Joaquin,70.0,5.0,3.75,San Joaquin - 70.0%
2382,Eldora,Estados Unidos,2019,Guatemala,"Polochic, batch 711",70.0,3.0,3.5,"Polochic, batch 711 - 70.0%"
1137,Emerald Estate,Santa Lucía,2013,St. Lucia,Emerald Estate,60.0,2.0,2.75,Emerald Estate - 60.0%
1137,Emerald Estate,Santa Lucía,2013,St. Lucia,Emerald Estate,70.0,2.0,3.25,Emerald Estate - 70.0%
1450,Emily's,Japón,2015,Venezuela,Patanemo,79.0,3.0,3.0,Patanemo - 79.0%
1454,Emily's,Japón,2015,Peru,Peru,78.0,3.0,3.5,Peru - 78.0%
2114,Encuentro,Francia,2018,Dominican Republic,Oko Caribe,70.0,2.0,3.25,Oko Caribe - 70.0%
2108,Encuentro,Francia,2018,Haiti,Pisa w/ nibs,70.0,2.0,3.5,Pisa w/ nibs - 70.0%
2108,Encuentro,Francia,2018,Guatemala,Asochivite,70.0,2.0,3.5,Asochivite - 70.0%
2118,Encuentro,Francia,2018,Madagascar,Bejofo,70.0,2.0,3.5,Bejofo - 70.0%
1916,ENNA,Estados Unidos,2016,Honduras,"Wampusirpi, batch 007",75.0,2.0,3.25,"Wampusirpi, batch 007 - 75.0%"
2198,ENNA,Estados Unidos,2018,Vietnam,"Ben Tre, batch 77",72.0,2.0,3.0,"Ben Tre, batch 77 - 72.0%"
2350,ENNA,Estados Unidos,2019,Sierra Leone,Gola Rainforest,70.0,3.0,2.5,Gola Rainforest - 70.0%
2350,ENNA,Estados Unidos,2019,Tanzania,Kokoa Kamili,80.0,3.0,3.0,Kokoa Kamili - 80.0%
2350,ENNA,Estados Unidos,2019,Trinidad,"Maiden Voyage Estate, Herbert Pasqual",72.0,3.0,3.5,"Maiden Voyage Estate, Herbert Pasqual - 72.0%"
565,Enric Rovira (Claudio Corallo),España,2010,Blend,"Terreiro Velho P., Sao Tome & Principe",80.0,,3.25,"Terreiro Velho P., Sao Tome & Principe - 80.0%"
1209,Erithaj (A. Morin),Francia,2014,Vietnam,Ham Luong,80.0,3.0,3.0,Ham Luong - 80.0%
1205,Erithaj (A. Morin),Francia,2014,Vietnam,Ben Tre,70.0,3.0,3.25,Ben Tre - 70.0%
1209,Erithaj (A. Morin),Francia,2014,Vietnam,"Ba Lai, Mekong Delta",74.0,3.0,3.25,"Ba Lai, Mekong Delta - 74.0%"
252,Escazu,Estados Unidos,2008,Venezuela,Ocumare,72.0,4.0,3.0,Ocumare - 72.0%
414,Escazu,Estados Unidos,2009,Costa Rica,Guapiles,65.0,4.0,2.0,Guapiles - 65.0%
431,Escazu,Estados Unidos,2009,Blend,"Carenero, Guapiles, Ocumare blend",74.0,4.0,2.75,"Carenero, Guapiles, Ocumare blend - 74.0%"
423,Escazu,Estados Unidos,2009,Venezuela,Carenero Superior,81.0,4.0,3.5,Carenero Superior - 81.0%
903,Escazu,Estados Unidos,2012,Venezuela,Rio Caribe,70.0,4.0,2.75,Rio Caribe - 70.0%
2570,Escazu,Estados Unidos,2021,Blend,"""Roasted Cocoa Nibs"", Latin America Blend, b.060321",65.0,3.0,3.0,"""Roasted Cocoa Nibs"", Latin America Blend, b.060321 - 65.0%"
2570,Escazu,Estados Unidos,2021,Colombia,"Arhuacos, Sierra Nevada, batch 060221",70.0,2.0,3.5,"Arhuacos, Sierra Nevada, batch 060221 - 70.0%"
666,Ethel's Artisan (Mars),Estados Unidos,2011,Blend,"Peru, Madagascar",55.0,4.0,2.5,"Peru, Madagascar - 55.0%"
666,Ethel's Artisan (Mars),Estados Unidos,2011,Trinidad,Trinidad,55.0,4.0,2.5,Trinidad - 55.0%
666,Ethel's Artisan (Mars),Estados Unidos,2011,Venezuela,Porcelana,70.0,4.0,2.5,Porcelana - 70.0%
672,Ethel's Artisan (Mars),Estados Unidos,2011,Blend,"Venezuela, Trinidad",62.0,4.0,2.5,"Venezuela, Trinidad - 62.0%"
666,Ethel's Artisan (Mars),Estados Unidos,2011,Blend,Red Vanilla,62.0,4.0,2.75,Red Vanilla - 62.0%
1275,Ethereal,Estados Unidos,2014,Belize,Belize,80.0,3.0,3.0,Belize - 80.0%
1275,Ethereal,Estados Unidos,2014,Ecuador,Ecuador,80.0,3.0,3.5,Ecuador - 80.0%
1275,Ethereal,Estados Unidos,2014,Dominican Republic,Dominican Republic,80.0,3.0,3.75,Dominican Republic - 80.0%
2142,Ethereal,Estados Unidos,2018,Guatemala,Guatemala,80.0,3.0,3.5,Guatemala - 80.0%
2664,Ethereal,Estados Unidos,2021,Uganda,Uganda,70.0,3.0,3.0,Uganda - 70.0%
2450,Exquisito,Estados Unidos,2019,Peru,"Maranon, Fortunato",73.0,3.0,3.0,"Maranon, Fortunato - 73.0%"
565,Fearless (AMMA),Estados Unidos,2010,Brazil,"Monte Alegre, D. Badaro, Raw, Organic",75.0,2.0,2.75,"Monte Alegre, D. Badaro, Raw, Organic - 75.0%"
1736,Feitoria Cacao,Portugal,2016,Venezuela,Cuyagua,76.0,2.0,2.5,Cuyagua - 76.0%
1736,Feitoria Cacao,Portugal,2016,Belize,Maya Mountain,76.0,2.0,2.75,Maya Mountain - 76.0%
1732,Feitoria Cacao,Portugal,2016,Jamaica,Blue Mountain,76.0,2.0,3.0,Blue Mountain - 76.0%
105,Felchlin,Suiza,2006,Blend,Supremo- SF,62.0,5.0,2.0,Supremo- SF - 62.0%
48,Felchlin,Suiza,2006,Madagascar,"Madagascar, Grand Cru",64.0,5.0,3.0,"Madagascar, Grand Cru - 64.0%"
48,Felchlin,Suiza,2006,Venezuela,Maracaibo Clasificado,65.0,5.0,3.0,Maracaibo Clasificado - 65.0%
105,Felchlin,Suiza,2006,Dominican Republic,Elvesia P.,74.0,5.0,3.0,Elvesia P. - 74.0%
48,Felchlin,Suiza,2006,Ecuador,Arriba,72.0,5.0,3.5,Arriba - 72.0%
56,Felchlin,Suiza,2006,Bolivia,"Alto Beni, Cru Savage",68.0,5.0,4.0,"Alto Beni, Cru Savage - 68.0%"
494,Felchlin,Suiza,2010,Grenada,Grenada,58.0,5.0,3.5,Grenada - 58.0%
1283,Finca,Estados Unidos,2014,Puerto Rico,Puerto Rico,65.0,3.0,2.25,Puerto Rico - 65.0%
1287,Finca,Estados Unidos,2014,Dominican Republic,Dominican Republic,85.0,3.0,2.5,Dominican Republic - 85.0%
1283,Finca,Estados Unidos,2014,Dominican Republic,Dominican Republic,80.0,3.0,3.0,Dominican Republic - 80.0%
1283,Finca,Estados Unidos,2014,Dominican Republic,Dominican Republic,70.0,3.0,3.25,Dominican Republic - 70.0%
2474,Finnia,Canadá,2020,Honduras,Honduras,70.0,3.0,2.75,Honduras - 70.0%
2482,Finnia,Canadá,2020,Colombia,"Chigorodo, batch 001",70.0,3.0,2.75,"Chigorodo, batch 001 - 70.0%"
2478,Finnia,Canadá,2020,Mexico,Mexico,70.0,3.0,3.0,Mexico - 70.0%
2486,Finnia,Canadá,2020,Blend,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",70.0,3.0,3.25,"Ucayali (Peru), Papua New G., Tabasco (Mexico) - 70.0%"
2398,Firetree,Reiuno Unido,2019,Philippines,Mindanao Island,73.0,4.0,3.25,Mindanao Island - 73.0%
2394,Firetree,Reiuno Unido,2019,Papua New Guinea,Karkar Island,72.0,4.0,3.5,Karkar Island - 72.0%
2398,Firetree,Reiuno Unido,2019,Solomon Islands,Guadalcanal,69.0,4.0,3.5,Guadalcanal - 69.0%
2398,Firetree,Reiuno Unido,2019,Vanuatu,Malekula Island,72.0,4.0,3.75,Malekula Island - 72.0%
2154,Five (5)Mile,Estados Unidos,2018,Belize,"Maya Mtn, batch 7C",75.0,2.0,2.75,"Maya Mtn, batch 7C - 75.0%"
2154,Five (5)Mile,Estados Unidos,2018,Guatemala,"Monte Grande, batch 18",75.0,2.0,2.75,"Monte Grande, batch 18 - 75.0%"
2154,Five (5)Mile,Estados Unidos,2018,Colombia,"Tumaco, batch 23abc",75.0,2.0,3.0,"Tumaco, batch 23abc - 75.0%"
2150,Five (5)Mile,Estados Unidos,2018,Dominican Republic,"Oko Caribe, San Fran. De Mac.,batch A",75.0,2.0,3.5,"Oko Caribe, San Fran. De Mac.,batch A - 75.0%"
2202,FJAK,Noruega,2018,Madagascar,Bejofo,70.0,3.0,3.0,Bejofo - 70.0%
2206,FJAK,Noruega,2018,India,Goground,68.0,3.0,3.5,Goground - 68.0%
2206,FJAK,Noruega,2018,Tanzania,Kokoa Kamili,70.0,3.0,3.5,Kokoa Kamili - 70.0%
1267,Forever Cacao,Reiuno Unido,2014,Peru,Rio Eni,72.0,3.0,2.75,Rio Eni - 72.0%
1776,Forteza (Cortes),Puerto Rico,2016,Dominican Republic,Dominican Republic,70.0,6.0,2.75,Dominican Republic - 70.0%
1776,Forteza (Cortes),Puerto Rico,2016,Dominican Republic,Puerto Rico,80.0,6.0,2.75,Puerto Rico - 80.0%
1772,Fossa,Singapur,2016,Madagascar,"Akesson's E., Sambirano V.",70.0,2.0,2.75,"Akesson's E., Sambirano V. - 70.0%"
1776,Fossa,Singapur,2016,Ecuador,"Camino Verde P., Balao, Guayas",75.0,2.0,3.5,"Camino Verde P., Balao, Guayas - 75.0%"
1776,Fossa,Singapur,2016,Tanzania,"Kokoa Kamili Coop, Kilombero",67.0,2.0,3.75,"Kokoa Kamili Coop, Kilombero - 67.0%"
2076,Fossa,Singapur,2018,Dominican Republic,Oko Caribe,72.0,2.0,2.75,Oko Caribe - 72.0%
2072,Fossa,Singapur,2018,Bolivia,Alto Beni,70.0,2.0,3.0,Alto Beni - 70.0%
2072,Fossa,Singapur,2018,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70.0,2.0,3.0,"Pak Eddy Farm, Yogyakarta Region - 70.0%"
2072,Fossa,Singapur,2018,Philippines,Davao,70.0,2.0,3.25,Davao - 70.0%
2072,Fossa,Singapur,2018,Haiti,Pisa,68.0,2.0,3.5,Pisa - 68.0%
2430,Fossa,Singapur,2019,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70.0,2.0,3.0,"Finca La Rioja E., Cacahoatan, Chiapas, microlot - 70.0%"
2430,Fossa,Singapur,2019,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70.0,2.0,3.5,"Ottange Farm, Mava Plantation, Sambirano - 70.0%"
2712,Fossa,Singapur,2021,Indonesia,"Burang, Popayato-Paquat microlot, Goranulo Province",72.0,2.0,3.5,"Burang, Popayato-Paquat microlot, Goranulo Province - 72.0%"
2712,Fossa,Singapur,2021,Malaysia,"Semai Community, Kamping Long B, Pahang",72.0,2.0,3.5,"Semai Community, Kamping Long B, Pahang - 72.0%"
2318,Foundry,Nueva Zelanda,2019,Papua New Guinea,"Kulkul P., Karkar Island, 2018 h., batch PK019",70.0,2.0,3.0,"Kulkul P., Karkar Island, 2018 h., batch PK019 - 70.0%"
2322,Foundry,Nueva Zelanda,2019,Bolivia,"Alto Beni, 2017 h.",70.0,2.0,3.0,"Alto Beni, 2017 h. - 70.0%"
2322,Foundry,Nueva Zelanda,2019,Vanuatu,"Masidau Farm, batch VM021",70.0,2.0,3.0,"Masidau Farm, batch VM021 - 70.0%"
2322,Foundry,Nueva Zelanda,2019,Colombia,"Tumaco, 2017 h., batch U022",70.0,2.0,3.0,"Tumaco, 2017 h., batch U022 - 70.0%"
2318,Foundry,Nueva Zelanda,2019,Tanzania,"Kilombero Valley, 2017 h., batch TK020",70.0,2.0,3.25,"Kilombero Valley, 2017 h., batch TK020 - 70.0%"
2322,Foundry,Nueva Zelanda,2019,Ecuador,"Camino Verde, 2017 h., batch EC019",70.0,2.0,3.75,"Camino Verde, 2017 h., batch EC019 - 70.0%"
2326,Foundry,Nueva Zelanda,2019,Peru,"Ucayali, 2017 h., batch PU024",70.0,2.0,3.75,"Ucayali, 2017 h., batch PU024 - 70.0%"
915,Franceschi,Venezuela,2012,Venezuela,Sur del Lago,60.0,3.0,3.5,Sur del Lago - 60.0%
911,Franceschi,Venezuela,2012,Venezuela,Canoabo,70.0,3.0,3.75,Canoabo - 70.0%
1355,Franceschi,Venezuela,2014,Venezuela,"Choroni, batch 210414",70.0,3.0,3.5,"Choroni, batch 210414 - 70.0%"
1355,Franceschi,Venezuela,2014,Venezuela,"Ocumare, batch 210414",70.0,3.0,3.75,"Ocumare, batch 210414 - 70.0%"
2044,Franceschi,Venezuela,2018,Venezuela,Rio Caribe,60.0,4.0,2.5,Rio Caribe - 60.0%
2100,Franceschi,Venezuela,2018,Venezuela,"Sur del Lago, Zulia",70.0,3.0,3.0,"Sur del Lago, Zulia - 70.0%"
2122,Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85.0,2.0,3.0,"Chuao, batch 4, Lot DH17 - 85.0%"
2100,Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70.0,3.0,3.25,"Carenero, Miranda - 70.0%"
2118,Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72.0,2.0,3.5,"Cuyagua, batch 4, lot DC2.3 - 72.0%"
1351,Frederic Blondeel,Bélgica,2014,Ghana,Ghana,60.0,4.0,3.5,Ghana - 60.0%
1351,Frederic Blondeel,Bélgica,2014,Madagascar,Madagascar,65.0,4.0,3.5,Madagascar - 65.0%
1542,Frederic Blondeel,Bélgica,2015,Vietnam,Vietnam,80.0,4.0,3.0,Vietnam - 80.0%
1538,Frederic Blondeel,Bélgica,2015,Costa Rica,Costa Rica,70.0,4.0,3.5,Costa Rica - 70.0%
1538,Frederic Blondeel,Bélgica,2015,Peru,Peru Brutus,75.0,4.0,3.5,Peru Brutus - 75.0%
781,French Broad,Estados Unidos,2011,Peru,"Maranon Canyon, Fortunato No. 4",70.0,2.0,3.5,"Maranon Canyon, Fortunato No. 4 - 70.0%"
785,French Broad,Estados Unidos,2011,Dominican Republic,La Red,65.0,2.0,3.5,La Red - 65.0%
887,French Broad,Estados Unidos,2012,Peru,"Palo Blanco w/ panela, Chulucanas, b. 120725A",81.0,2.0,2.0,"Palo Blanco w/ panela, Chulucanas, b. 120725A - 81.0%"
883,French Broad,Estados Unidos,2012,Peru,"Tumbes Coop, batch 120724M",70.0,2.0,2.5,"Tumbes Coop, batch 120724M - 70.0%"
883,French Broad,Estados Unidos,2012,Peru,"Palo Blanco, Chulucanas, b. 120725A",66.0,2.0,3.5,"Palo Blanco, Chulucanas, b. 120725A - 66.0%"
1042,French Broad,Estados Unidos,2013,Peru,"Palo Blanco, Chulucanas",66.0,2.0,3.5,"Palo Blanco, Chulucanas - 66.0%"
1209,French Broad,Estados Unidos,2014,Costa Rica,San Andres,80.0,2.0,3.0,San Andres - 80.0%
1295,French Broad,Estados Unidos,2014,Nicaragua,Matagalpa,68.0,2.0,3.25,Matagalpa - 68.0%
1634,French Broad,Estados Unidos,2015,Guatemala,Guatemala,73.0,2.0,3.5,Guatemala - 73.0%
1940,French Broad,Estados Unidos,2017,Peru,"Norandino, batch 161208",70.0,2.0,3.5,"Norandino, batch 161208 - 70.0%"
2430,French Broad,Estados Unidos,2019,India,"Animalai, batch 1063",71.0,3.0,3.25,"Animalai, batch 1063 - 71.0%"
370,Fresco,Estados Unidos,2009,Jamaica,"Jamaica, #204, DR, SC",80.0,3.0,2.75,"Jamaica, #204, DR, SC - 80.0%"
370,Fresco,Estados Unidos,2009,Jamaica,"Jamaica, #206, DR, LC",70.0,3.0,3.0,"Jamaica, #206, DR, LC - 70.0%"
370,Fresco,Estados Unidos,2009,Jamaica,"Jamaica, #205, DR, MC",70.0,3.0,3.25,"Jamaica, #205, DR, MC - 70.0%"
370,Fresco,Estados Unidos,2009,Venezuela,"Carenero Superior, #203, MR, SC",65.0,3.0,3.5,"Carenero Superior, #203, MR, SC - 65.0%"
636,Fresco,Estados Unidos,2011,Ghana,"Ghana, #211, MR, MC",74.0,3.0,2.75,"Ghana, #211, MR, MC - 74.0%"
682,Fresco,Estados Unidos,2011,Madagascar,"Sambirano Valley, #214, LR, MC",74.0,3.0,2.75,"Sambirano Valley, #214, LR, MC - 74.0%"
688,Fresco,Estados Unidos,2011,Madagascar,"Sambirano Valley, #215, MR, MC",74.0,3.0,3.0,"Sambirano Valley, #215, MR, MC - 74.0%"
642,Fresco,Estados Unidos,2011,Jamaica,"Jamaica, #209, DR, SC",70.0,3.0,3.25,"Jamaica, #209, DR, SC - 70.0%"
682,Fresco,Estados Unidos,2011,Dominican Republic,"Conacado, #213, DR, -C",72.0,3.0,3.25,"Conacado, #213, DR, -C - 72.0%"
